account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag
A05491,Company_5491,Healthcare & Life Sciences,Singapore,2026-09-11 15:33:00,outbound,Basic,34,True,False
A05492,Company_5492,Energy & Resources,Philippines,2024-05-15 10:52:02,other,Free,14,True,False
A05493,Company_5493,Professional Services,Indonesia,2025-07-30 15:31:02,partner,Free,31,True,True
A05494,Company_5494,E-commerce & Retail,Myanmar,2024-02-05 14:46:35,organic,Enterprise,226,False,True
A05495,Company_5495,Professional Services,Philippines,2024-10-15 12:29:49,partner,Pro,2,False,False
A05496,Company_5496,Professional Services,Brunei,2025-11-03 04:42:56,ads,Pro,4,False,False
A05497,Company_5497,Industrial & Logistics,Brunei,2026-07-20 14:58:00,ads,Free,47,True,True
A05498,Company_5498,Consumer & Lifestyle,Philippines,2026-06-04 10:35:38,partner,Free,13,True,True
A05499,Company_5499,Education,Brunei,2025-07-19 07:45:14,other,Basic,38,False,False
A05500,Company_5500,Professional Services,Philippines,2024-11-17 17:18:00,organic,Enterprise,177,False,False
A05501,Company_5501,Technology,Philippines,2025-06-03 13:48:01,event,Enterprise,308,False,True
A05502,Company_5502,Industrial & Logistics,Malaysia,2024-04-12 17:48:35,organic,Pro,41,False,False
A05503,Company_5503,Technology,Philippines,2024-02-16 13:04:54,event,Pro,18,True,True
A05504,Company_5504,Consumer & Lifestyle,Laos,2024-11-14 10:23:32,event,Pro,44,False,False
A05505,Company_5505,Energy & Resources,Philippines,2024-10-31 21:45:45,ads,Pro,15,True,False
A05506,Company_5506,Technology,Laos,2025-11-03 10:10:19,partner,Enterprise,218,False,False
A05507,Company_5507,Professional Services,Singapore,2026-08-21 10:23:56,event,Free,12,True,False
A05508,Company_5508,Professional Services,Indonesia,2024-01-16 08:45:34,other,Free,29,True,False
A05509,Company_5509,Finance,Myanmar,2025-08-28 18:46:29,outbound,Pro,17,True,False
A05510,Company_5510,Education,Laos,2026-03-17 15:19:10,partner,Basic,40,False,False
A05511,Company_5511,Energy & Resources,Indonesia,2024-03-05 16:40:34,organic,Basic,43,False,False
A05512,Company_5512,Energy & Resources,Myanmar,2024-11-06 12:55:23,organic,Enterprise,370,True,True
A05513,Company_5513,Technology,Brunei,2025-06-15 17:02:50,other,Free,40,True,True
A05514,Company_5514,Technology,Cambodia,2025-07-15 17:32:18,event,Free,42,True,True
A05515,Company_5515,Healthcare & Life Sciences,Singapore,2026-07-18 03:24:13,event,Pro,26,True,True
A05516,Company_5516,Industrial & Logistics,Malaysia,2024-09-13 12:35:04,partner,Enterprise,233,False,True
A05517,Company_5517,Finance,Malaysia,2024-01-05 23:56:24,partner,Enterprise,65,False,True
A05518,Company_5518,E-commerce & Retail,Singapore,2024-04-03 09:29:15,organic,Pro,44,False,True
A05519,Company_5519,Healthcare & Life Sciences,Brunei,2024-08-14 18:08:13,event,Enterprise,371,False,True
A05520,Company_5520,E-commerce & Retail,Indonesia,2025-05-21 23:30:22,organic,Free,19,True,True
A05521,Company_5521,Industrial & Logistics,Cambodia,2026-10-28 22:56:43,organic,Enterprise,121,False,True
A05522,Company_5522,Technology,Indonesia,2025-04-12 12:28:10,organic,Basic,8,False,True
A05523,Company_5523,Consumer & Lifestyle,Indonesia,2025-06-22 09:49:02,event,Free,19,True,False
A05524,Company_5524,Healthcare & Life Sciences,Cambodia,2025-07-11 13:20:34,partner,Basic,32,False,True
A05525,Company_5525,Finance,Malaysia,2025-05-26 20:57:22,organic,Pro,21,True,False
A05526,Company_5526,Healthcare & Life Sciences,Cambodia,2026-04-12 07:28:47,outbound,Free,10,True,False
A05527,Company_5527,Finance,Malaysia,2025-03-02 09:38:50,ads,Enterprise,350,True,True
A05528,Company_5528,Professional Services,Brunei,2025-07-16 20:53:01,partner,Basic,30,False,False
A05529,Company_5529,Professional Services,Brunei,2025-06-09 18:14:52,event,Basic,16,True,False
A05530,Company_5530,Education,Laos,2025-10-19 10:51:23,other,Pro,40,True,False
A05531,Company_5531,Energy & Resources,Singapore,2026-02-18 12:45:25,other,Basic,7,False,False
A05532,Company_5532,Finance,Malaysia,2025-04-01 23:29:48,other,Basic,19,False,False
A05533,Company_5533,Education,Myanmar,2024-02-17 07:13:11,other,Basic,9,False,False
A05534,Company_5534,Technology,Philippines,2025-03-27 05:54:36,outbound,Free,22,True,True
A05535,Company_5535,Healthcare & Life Sciences,Malaysia,2026-07-14 07:48:12,partner,Enterprise,227,False,False
A05536,Company_5536,E-commerce & Retail,Cambodia,2026-02-28 14:55:41,outbound,Basic,4,False,False
A05537,Company_5537,Consumer & Lifestyle,Philippines,2025-11-12 09:39:28,outbound,Pro,20,False,False
A05538,Company_5538,Finance,Cambodia,2025-02-25 18:36:14,ads,Basic,12,True,False
A05539,Company_5539,Healthcare & Life Sciences,Philippines,2026-03-09 23:01:49,event,Basic,19,False,True
A05540,Company_5540,Education,Malaysia,2025-12-31 00:31:38,partner,Pro,2,False,False
A05541,Company_5541,Industrial & Logistics,Philippines,2026-07-20 19:51:28,partner,Enterprise,330,False,True
A05542,Company_5542,Energy & Resources,Myanmar,2024-06-12 22:10:29,other,Basic,9,True,False
A05543,Company_5543,Energy & Resources,Indonesia,2026-01-28 23:32:36,partner,Free,22,True,False
A05544,Company_5544,Consumer & Lifestyle,Laos,2024-02-16 09:42:59,event,Enterprise,447,False,True
A05545,Company_5545,E-commerce & Retail,Philippines,2024-02-02 08:17:05,ads,Basic,8,False,True
A05546,Company_5546,Finance,Laos,2026-11-21 15:05:12,partner,Basic,24,True,False
A05547,Company_5547,Consumer & Lifestyle,Singapore,2024-06-24 19:29:48,organic,Pro,13,True,False
A05548,Company_5548,Energy & Resources,Indonesia,2025-06-10 14:16:13,partner,Free,24,True,False
A05549,Company_5549,Energy & Resources,Myanmar,2025-07-02 15:57:35,ads,Basic,22,False,True
A05550,Company_5550,Healthcare & Life Sciences,Indonesia,2024-07-10 02:44:32,partner,Basic,36,False,True
A05551,Company_5551,Professional Services,Singapore,2026-10-19 05:01:47,event,Basic,49,False,False
A05552,Company_5552,Finance,Singapore,2026-08-09 21:24:10,event,Basic,1,True,False
A05553,Company_5553,Finance,Philippines,2025-10-10 08:52:27,organic,Pro,4,True,True
A05554,Company_5554,Energy & Resources,Cambodia,2025-07-29 15:21:30,organic,Enterprise,398,False,False
A05555,Company_5555,Healthcare & Life Sciences,Myanmar,2026-08-30 01:32:51,event,Pro,30,False,False
A05556,Company_5556,Healthcare & Life Sciences,Brunei,2025-08-19 01:57:07,other,Enterprise,448,False,False
A05557,Company_5557,Professional Services,Malaysia,2026-11-22 07:08:10,other,Basic,34,False,False
A05558,Company_5558,Technology,Malaysia,2026-11-21 03:02:11,partner,Free,6,True,False
A05559,Company_5559,Finance,Brunei,2026-05-07 07:07:41,partner,Free,6,True,False
A05560,Company_5560,Industrial & Logistics,Laos,2024-11-13 20:23:07,organic,Free,11,True,True
A05561,Company_5561,Healthcare & Life Sciences,Indonesia,2024-02-21 05:31:13,event,Pro,13,False,True
A05562,Company_5562,Technology,Cambodia,2025-11-04 07:24:27,organic,Free,38,True,False
A05563,Company_5563,Consumer & Lifestyle,Cambodia,2026-10-31 02:42:03,other,Pro,16,False,False
A05564,Company_5564,Education,Laos,2024-04-07 12:45:14,outbound,Basic,40,True,False
A05565,Company_5565,Industrial & Logistics,Philippines,2026-03-18 09:03:19,outbound,Free,49,True,False
A05566,Company_5566,E-commerce & Retail,Singapore,2025-09-19 20:56:53,event,Free,18,True,False
A05567,Company_5567,Finance,Cambodia,2024-12-27 07:25:13,partner,Free,45,True,False
A05568,Company_5568,Consumer & Lifestyle,Laos,2024-10-16 11:33:13,ads,Pro,26,False,False
A05569,Company_5569,Professional Services,Indonesia,2025-10-03 14:49:02,other,Basic,2,True,False
A05570,Company_5570,Industrial & Logistics,Indonesia,2024-09-15 13:50:47,outbound,Pro,39,False,True
A05571,Company_5571,Professional Services,Philippines,2026-07-11 13:34:20,outbound,Pro,21,False,False
A05572,Company_5572,E-commerce & Retail,Laos,2025-04-14 16:31:34,outbound,Free,37,True,True
A05573,Company_5573,Education,Myanmar,2026-03-28 20:23:34,event,Basic,6,True,True
A05574,Company_5574,Energy & Resources,Indonesia,2024-12-03 10:47:47,organic,Enterprise,341,False,True
A05575,Company_5575,E-commerce & Retail,Indonesia,2025-05-23 00:48:10,event,Basic,28,False,True
A05576,Company_5576,Industrial & Logistics,Singapore,2025-03-09 15:25:10,event,Free,10,True,False
A05577,Company_5577,Industrial & Logistics,Myanmar,2026-05-28 05:38:08,outbound,Pro,18,False,False
A05578,Company_5578,Finance,Cambodia,2026-11-03 04:36:48,ads,Enterprise,315,True,False
A05579,Company_5579,E-commerce & Retail,Laos,2026-06-14 14:54:47,outbound,Pro,10,True,False
A05580,Company_5580,Healthcare & Life Sciences,Philippines,2026-05-20 05:12:29,ads,Basic,12,False,True
A05581,Company_5581,Technology,Myanmar,2024-12-23 22:04:34,other,Basic,36,False,False
A05582,Company_5582,Consumer & Lifestyle,Laos,2024-04-09 22:05:30,other,Free,27,True,False
A05583,Company_5583,Technology,Laos,2026-03-20 01:49:23,partner,Enterprise,303,False,False
A05584,Company_5584,Energy & Resources,Philippines,2025-05-24 07:25:55,other,Basic,44,False,True
A05585,Company_5585,Energy & Resources,Philippines,2025-09-12 10:30:19,event,Pro,43,False,True
A05586,Company_5586,Energy & Resources,Malaysia,2025-08-21 15:44:51,organic,Basic,1,True,True
A05587,Company_5587,Industrial & Logistics,Laos,2024-07-23 16:32:36,other,Enterprise,376,False,True
A05588,Company_5588,Industrial & Logistics,Indonesia,2025-01-31 19:48:04,ads,Enterprise,185,True,False
A05589,Company_5589,Finance,Laos,2025-12-26 07:00:03,outbound,Free,27,True,True
A05590,Company_5590,Education,Cambodia,2025-07-05 16:16:05,organic,Free,17,True,True
A05591,Company_5591,Professional Services,Myanmar,2024-04-05 11:05:14,outbound,Free,6,True,True
A05592,Company_5592,E-commerce & Retail,Singapore,2025-01-23 10:54:45,ads,Basic,7,False,True
A05593,Company_5593,Finance,Malaysia,2025-05-21 02:35:50,other,Free,37,True,True
A05594,Company_5594,Industrial & Logistics,Malaysia,2026-10-18 05:32:34,other,Free,22,True,False
A05595,Company_5595,Professional Services,Malaysia,2024-06-06 08:03:22,organic,Free,21,True,False
A05596,Company_5596,Healthcare & Life Sciences,Cambodia,2026-04-24 04:16:47,ads,Free,17,True,True
A05597,Company_5597,Industrial & Logistics,Indonesia,2026-05-24 01:17:05,ads,Basic,31,False,False
A05598,Company_5598,Education,Cambodia,2026-01-31 03:20:59,ads,Pro,45,False,False
A05599,Company_5599,Professional Services,Brunei,2024-11-13 14:38:37,other,Basic,1,False,False
A05600,Company_5600,E-commerce & Retail,Cambodia,2026-02-01 20:15:02,event,Free,24,True,False
A05601,Company_5601,Education,Myanmar,2024-05-06 15:20:36,partner,Basic,23,False,False
A05602,Company_5602,Consumer & Lifestyle,Singapore,2026-08-18 05:43:39,other,Basic,22,False,False
A05603,Company_5603,Finance,Laos,2024-10-06 21:58:56,ads,Basic,40,False,False
A05604,Company_5604,Technology,Laos,2025-05-06 17:05:39,organic,Enterprise,307,False,True
A05605,Company_5605,Energy & Resources,Brunei,2026-09-01 19:18:42,ads,Basic,47,False,False
A05606,Company_5606,E-commerce & Retail,Cambodia,2024-03-03 08:50:39,organic,Basic,1,False,True
A05607,Company_5607,Healthcare & Life Sciences,Philippines,2025-09-15 15:16:11,organic,Basic,30,True,False
A05608,Company_5608,E-commerce & Retail,Singapore,2025-03-14 20:58:06,partner,Enterprise,172,False,True
A05609,Company_5609,Consumer & Lifestyle,Laos,2025-01-16 21:10:27,ads,Free,9,True,False
A05610,Company_5610,Industrial & Logistics,Malaysia,2024-05-15 03:10:12,outbound,Free,28,True,False
A05611,Company_5611,Industrial & Logistics,Brunei,2024-03-08 03:56:43,outbound,Free,13,True,False
A05612,Company_5612,E-commerce & Retail,Laos,2025-07-06 17:17:29,outbound,Basic,2,False,False
A05613,Company_5613,E-commerce & Retail,Singapore,2025-05-21 05:03:44,other,Basic,10,False,True
A05614,Company_5614,E-commerce & Retail,Philippines,2025-01-10 20:42:34,other,Basic,31,False,False
A05615,Company_5615,Energy & Resources,Myanmar,2025-05-02 21:57:17,event,Free,1,True,False
A05616,Company_5616,Technology,Malaysia,2026-01-27 04:38:30,outbound,Free,38,True,False
A05617,Company_5617,Professional Services,Brunei,2024-04-28 02:03:24,outbound,Pro,12,True,False
A05618,Company_5618,E-commerce & Retail,Indonesia,2025-12-05 16:55:28,partner,Enterprise,356,True,False
A05619,Company_5619,Healthcare & Life Sciences,Singapore,2024-10-18 11:06:14,other,Basic,15,False,False
A05620,Company_5620,Energy & Resources,Brunei,2025-07-29 16:03:10,outbound,Free,19,True,False
A05621,Company_5621,Education,Indonesia,2025-05-28 22:52:20,ads,Basic,4,False,False
A05622,Company_5622,Education,Cambodia,2024-06-17 04:42:35,outbound,Pro,15,True,False
A05623,Company_5623,Professional Services,Malaysia,2026-11-27 15:09:10,other,Free,48,True,False
A05624,Company_5624,E-commerce & Retail,Singapore,2026-11-28 17:25:33,partner,Basic,8,False,False
A05625,Company_5625,Energy & Resources,Laos,2024-04-16 21:56:39,event,Enterprise,384,False,True
A05626,Company_5626,Finance,Singapore,2026-02-22 14:17:57,event,Free,21,True,False
A05627,Company_5627,Energy & Resources,Indonesia,2024-12-09 20:48:30,ads,Free,26,True,True
A05628,Company_5628,Technology,Malaysia,2025-10-09 05:44:55,outbound,Free,16,True,False
A05629,Company_5629,Technology,Singapore,2025-07-26 03:23:13,event,Pro,13,False,True
A05630,Company_5630,Education,Indonesia,2026-04-19 06:19:31,outbound,Enterprise,111,False,False
A05631,Company_5631,E-commerce & Retail,Brunei,2025-11-28 10:56:18,outbound,Free,42,True,False
A05632,Company_5632,Technology,Brunei,2024-01-17 15:49:10,ads,Pro,48,True,True
A05633,Company_5633,Healthcare & Life Sciences,Indonesia,2025-06-13 17:44:17,other,Pro,40,True,False
A05634,Company_5634,Professional Services,Malaysia,2026-05-28 07:32:48,outbound,Pro,6,False,False
A05635,Company_5635,Consumer & Lifestyle,Malaysia,2026-04-02 01:29:18,organic,Free,25,True,False
A05636,Company_5636,Healthcare & Life Sciences,Indonesia,2025-07-04 20:40:07,organic,Pro,32,False,True
A05637,Company_5637,Energy & Resources,Malaysia,2026-12-25 15:45:41,event,Free,4,True,True
A05638,Company_5638,Healthcare & Life Sciences,Indonesia,2024-05-10 10:20:18,other,Pro,39,False,True
A05639,Company_5639,Healthcare & Life Sciences,Myanmar,2026-10-07 10:54:28,partner,Free,38,True,False
A05640,Company_5640,Education,Laos,2026-09-26 18:31:08,organic,Basic,34,False,True
A05641,Company_5641,Education,Malaysia,2025-08-22 04:12:09,ads,Basic,46,False,True
A05642,Company_5642,Consumer & Lifestyle,Myanmar,2025-06-02 22:14:51,partner,Basic,24,False,False
A05643,Company_5643,Technology,Philippines,2024-01-11 10:02:08,event,Basic,26,True,True
A05644,Company_5644,E-commerce & Retail,Philippines,2026-10-03 16:24:10,organic,Basic,10,False,False
A05645,Company_5645,E-commerce & Retail,Myanmar,2026-06-21 12:00:31,other,Pro,11,False,False
A05646,Company_5646,Professional Services,Singapore,2024-04-10 17:57:54,other,Free,28,True,False
A05647,Company_5647,Healthcare & Life Sciences,Myanmar,2024-07-01 14:12:48,organic,Free,39,True,True
A05648,Company_5648,Technology,Brunei,2026-07-01 20:37:18,other,Pro,38,True,True
A05649,Company_5649,E-commerce & Retail,Philippines,2025-12-27 00:11:48,other,Free,13,True,False
A05650,Company_5650,Professional Services,Philippines,2025-09-23 00:50:33,outbound,Pro,34,True,False
A05651,Company_5651,Education,Philippines,2026-02-01 15:50:57,ads,Enterprise,451,True,False
A05652,Company_5652,Finance,Brunei,2026-12-19 18:40:27,event,Basic,9,False,False
A05653,Company_5653,Industrial & Logistics,Laos,2025-06-05 17:27:12,outbound,Basic,42,False,True
A05654,Company_5654,Energy & Resources,Malaysia,2024-02-13 18:18:20,outbound,Enterprise,280,True,True
A05655,Company_5655,E-commerce & Retail,Cambodia,2026-12-16 05:03:01,organic,Pro,44,True,False
A05656,Company_5656,Healthcare & Life Sciences,Malaysia,2025-07-04 01:50:53,outbound,Enterprise,482,True,True
A05657,Company_5657,Consumer & Lifestyle,Laos,2025-01-08 01:44:38,other,Enterprise,423,False,True
A05658,Company_5658,Technology,Singapore,2026-04-04 07:56:51,outbound,Pro,40,True,False
A05659,Company_5659,Education,Myanmar,2025-07-08 11:06:27,other,Free,30,True,True
A05660,Company_5660,Finance,Cambodia,2026-01-04 14:22:52,other,Free,35,True,True
A05661,Company_5661,Consumer & Lifestyle,Laos,2024-06-24 13:09:21,outbound,Basic,32,True,False
A05662,Company_5662,Energy & Resources,Laos,2025-12-01 19:13:38,ads,Pro,24,False,True
A05663,Company_5663,Consumer & Lifestyle,Brunei,2026-04-14 06:33:45,ads,Free,25,True,False
A05664,Company_5664,Finance,Indonesia,2025-06-28 17:50:54,organic,Free,3,True,True
A05665,Company_5665,Finance,Cambodia,2026-12-18 19:05:52,outbound,Basic,17,False,False
A05666,Company_5666,Industrial & Logistics,Indonesia,2026-02-01 14:10:18,ads,Free,6,True,False
A05667,Company_5667,Healthcare & Life Sciences,Brunei,2025-07-28 02:13:47,ads,Free,3,True,False
A05668,Company_5668,Industrial & Logistics,Cambodia,2026-05-12 08:06:52,event,Basic,14,True,True
A05669,Company_5669,Energy & Resources,Cambodia,2026-01-11 16:18:07,outbound,Basic,16,True,True
A05670,Company_5670,Education,Philippines,2026-12-07 04:08:09,partner,Free,9,True,False
A05671,Company_5671,E-commerce & Retail,Myanmar,2026-01-15 17:43:42,event,Basic,8,True,True
A05672,Company_5672,Finance,Philippines,2026-10-29 04:36:56,ads,Basic,19,False,False
A05673,Company_5673,Healthcare & Life Sciences,Brunei,2026-06-05 08:57:59,outbound,Enterprise,459,True,False
A05674,Company_5674,Technology,Indonesia,2026-09-28 15:28:50,event,Basic,28,True,False
A05675,Company_5675,Consumer & Lifestyle,Malaysia,2026-10-08 07:52:59,other,Free,47,True,False
A05676,Company_5676,Consumer & Lifestyle,Philippines,2026-10-04 05:04:54,other,Free,21,True,False
A05677,Company_5677,Education,Indonesia,2026-01-19 13:29:51,organic,Pro,37,True,False
A05678,Company_5678,Energy & Resources,Indonesia,2024-07-14 00:26:16,partner,Pro,14,True,False
A05679,Company_5679,Energy & Resources,Philippines,2025-01-19 16:30:17,partner,Basic,45,True,False
A05680,Company_5680,Consumer & Lifestyle,Cambodia,2024-02-19 04:16:50,organic,Enterprise,122,False,True
A05681,Company_5681,Healthcare & Life Sciences,Myanmar,2026-08-19 10:17:51,event,Free,3,True,True
A05682,Company_5682,Industrial & Logistics,Cambodia,2026-12-26 06:05:58,event,Enterprise,280,False,False
A05683,Company_5683,Finance,Myanmar,2025-02-02 14:04:21,event,Free,37,True,True
A05684,Company_5684,Technology,Malaysia,2025-08-09 12:44:01,partner,Enterprise,454,False,True
A05685,Company_5685,Education,Laos,2024-01-26 17:52:31,organic,Basic,49,True,False
A05686,Company_5686,E-commerce & Retail,Philippines,2024-04-03 21:29:24,other,Pro,5,True,True
A05687,Company_5687,Education,Cambodia,2026-07-10 04:48:49,organic,Basic,40,True,True
